,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre_split,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
2228,Do They Know It's Christmas? - 1984 Version,Do They Know Its Christmas?,Band Aid,spotify:track:1hvpDAxZPKjKztOc72sv06,0,222533,0.599,0.164,0.642,3.33e-05,0.0992,0.349,-6.936,0.0363,115.412,0.0,4.0,['musical advocacy'],0.27897683,0.23239046,0.1417159,0.3469168
2230,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,spotify:track:1mea3bSkSGXuIRvnydlB5b,90,242373,0.486,0.0954,0.617,3.23e-06,0.109,0.417,-7.115,0.0287,138.015,5.0,4.0,"['permanent wave', 'pop']",0.28194302,0.08565888,0.13086243,0.5015357
2231,Superheroes,No Sound Without Silence,The Script,spotify:track:37sINbJZcFdHFAsVNsPq1i,77,245466,0.49,0.00218,0.885,0.0,0.0741,0.64,-4.121,0.0396,166.996,3.0,4.0,"['celtic rock', 'pop']",0.20147438,0.39098036,0.25553128,0.152014
2232,The Beautiful People,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,spotify:track:0Jy2S50dmRT3te5OeCEARx,0,222773,0.61,0.00404,0.948,0.0978,0.042,0.786,-4.938,0.113,144.036,9.0,4.0,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",0.06278068,0.4620077,0.4151171,0.06009458
2233,Sign Your Name,Do You Love Me Like You Say: The Very Best Of Terence Trent D'Arby,Sananda Maitreya,spotify:track:02NAaHGCj1VbOFeblij8wu,0,276426,0.89,0.181,0.537,5.69e-06,0.0652,0.81,-6.792,0.0434,109.153,4.0,4.0,"['new romantic', 'new wave pop']",0.061711036,0.1987387,0.7312446,0.008305628
2235,Should've Been Me,Should've Been Me,"Naughty Boy, Kyla, Popcaan",spotify:track:4aiLpwwZw5Ek9KkBMnt6Zu,0,244041,0.579,0.0174,0.808,0.0,0.284,0.679,-5.414,0.182,183.92,2.0,4.0,"['uk contemporary r&b', 'uk funky', 'dancehall', 'jamaican hip hop', 'reggae fusion', 'traphall']",0.0012024202,0.7088586,0.28972763,0.00021133423
2236,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",spotify:track:3nqQXoyQOWXiESFLlDF1hG,90,156943,0.714,0.013,0.472,4.51e-06,0.266,0.238,-7.375,0.0864,131.121,2.0,4.0,"['pop', 'uk pop', 'alt z', 'pop', 'transpop']",0.0040815724,0.4976263,0.49671143,0.0015806991
2237,Don't Let Me Down,Don't Let Me Down,"The Chainsmokers, Daya",spotify:track:1i1fxkWeaMmKEB4T7zqbzK,83,208373,0.532,0.157,0.869,0.00508,0.136,0.422,-5.094,0.172,159.803,11.0,4.0,"['electropop', 'pop', 'pop']",0.00068709184,0.6780568,0.32104164,0.00021460043
2238,We like to Party! (The Vengabus),The Best Of – Australian Tour Edition,Vengaboys,spotify:track:0jrBZj4TFBJMiqPOf5E22x,0,226826,0.785,0.00853,0.899,0.815,0.0646,0.971,-7.932,0.0449,136.009,8.0,4.0,"['bubblegum dance', 'eurodance', 'europop']",0.40122512,0.25620463,0.044466082,0.2981042
2239,I'd Like To Teach The World To Sing (In Perfect Harmony),The Albums 1970-73,The New Seekers,spotify:track:0VYhyWRfiiJQ5WRm3EOczU,54,142533,0.507,0.712,0.478,0.0,0.182,0.885,-10.726,0.0308,134.603,11.0,4.0,"['bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']",0.3181791,1.9115549e-05,0.4597155,0.2220862
2240,The Break Up Song,"Greg Kihn Band ""Best Of Beserkley"" '75 - '84",The Greg Kihn Band,spotify:track:36dH28TepFKh4RelMfRj05,58,170986,0.673,0.0288,0.92,2.47e-06,0.113,0.964,-2.143,0.0294,141.553,0.0,4.0,['album rock'],0.042868067,0.57514316,0.3762695,0.0057191933
2241,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,spotify:track:77loZpT5Y5PRP1S451P9Yz,85,232800,0.472,0.0129,0.671,0.0,0.159,0.0681,-4.649,0.029,82.952,4.0,4.0,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",0.056291655,0.31799522,0.045877453,0.5798356
2242,Valentine,Youngblood (Deluxe),5 Seconds of Summer,spotify:track:19hh7DkfRBrpRGYfKlw7jb,63,196628,0.746,0.0601,0.767,1.07e-05,0.0859,0.773,-2.907,0.0374,94.007,1.0,4.0,"['boy band', 'pop']",0.026912984,0.6298767,0.3398194,0.0033910195
2245,I Need Your Love (feat. Ellie Goulding),18 Months,"Calvin Harris, Ellie Goulding",spotify:track:05SBRd4fXgn8FX7bf8BCAE,76,234506,0.695,0.41,0.869,0.0,0.237,0.58,-5.066,0.0483,124.989,8.0,4.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance', 'indietronica', 'metropopolis', 'pop', 'uk pop']",0.031824876,0.47422,0.46815285,0.025802221
2246,Resurrection Shuffle - Remastered,The Best of Ashton Gardner & Dyke,"Ashton\, Gardner & Dyke",spotify:track:393WZ3Qnwcib5ehS18OBH3,37,193760,0.601,0.253,0.883,0.00101,0.0899,0.79,-6.666,0.0595,98.663,0.0,4.0,['classic uk pop'],0.20761466,0.3735012,0.32884088,0.09004326
2247,I'm Gonna Be (500 Miles),Finest,The Proclaimers,spotify:track:66S14BkJDxgkYxLl5DCqOz,74,219466,0.851,0.151,0.551,0.0,0.0827,0.807,-5.177,0.0396,131.922,4.0,4.0,"['celtic rock', 'scottish rock']",0.038406435,0.41948166,0.5372044,0.004907634
2249,Laughter In The Rain,The Definitive Collection,Neil Sedaka,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,68,170066,0.495,0.348,0.613,0.0058,0.0406,0.924,-9.463,0.0239,100.535,5.0,4.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'rockabilly', 'soft rock']",0.54360956,0.0065336935,0.17582402,0.27403277
2250,"Love Is All Around - From ""Four Weddings and a Funeral"" Original Motion Picture Soundtrack",Step By Step The Greatest Hits,Wet Wet Wet,spotify:track:1zdGSzFBBjrFBKftLesPeH,0,237958,0.438,0.255,0.673,0.0,0.208,0.596,-7.7,0.0314,169.851,10.0,4.0,"['boy band', 'new romantic', 'new wave pop', 'soft rock', 'sophisti-pop']",0.1415282,0.011941547,0.52068853,0.32584167
2251,Unfaithful,A Girl Like Me,Rihanna,spotify:track:3husjxyCMBvNeiTEcrpPSe,0,224629,0.588,0.839,0.391,0.0,0.195,0.349,-8.596,0.0334,144.053,0.0,4.0,"['barbadian pop', 'pop', 'urban contemporary']",0.3154824,0.024073213,0.049049105,0.6113953
2252,Manhattan,Only By The Night,Kings of Leon,spotify:track:2d5vz9uU5Jan1rX8mkxw2w,62,204226,0.497,0.0154,0.802,0.000219,0.0775,0.402,-5.807,0.0404,112.287,9.0,4.0,"['modern rock', 'rock']",0.15855506,0.5074757,0.23089,0.10307922
2253,Elle fuit,Elle fuit,Myglö,spotify:track:2pCKctXUSaqFYAuq0wS6bq,0,256799,0.731,0.039,0.48,1.48e-06,0.155,0.494,-8.417,0.0319,99.955,2.0,4.0,[],0.2590633,0.09974735,0.5340595,0.10712979
2254,...Ready For It?,reputation,Taylor Swift,spotify:track:4vVb2D6RYL669h7tLYOKwx,0,208186,0.613,0.0527,0.764,0.0,0.197,0.417,-6.509,0.136,160.015,2.0,4.0,['pop'],0.0041364944,0.64905626,0.3459724,0.0008347494
2255,Mmm Yeah (feat. Pitbull),The Secret,"Austin Mahone, Pitbull",spotify:track:4fs51wRnDJo4XrRdk6h0GD,0,231624,0.712,0.00266,0.922,1.9e-06,0.268,0.976,-3.902,0.0411,125.984,6.0,4.0,"['pop', 'post-teen pop', 'dance pop', 'miami hip hop', 'pop']",0.028792888,0.4894212,0.47663584,0.0051500583
2256,Reunited,"Love, Marriage‎ & Divorce","Toni Braxton, Babyface",spotify:track:3FUnoNtMGU9XjEKFmgXIR4,41,197560,0.641,0.143,0.609,0.0,0.0523,0.358,-6.407,0.0285,80.02,5.0,4.0,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary', 'contemporary r&b', 'r&b', 'urban contemporary']",0.3515141,0.102725014,0.36360323,0.18215756
2258,Walks Like Rihanna,Walks Like Rihanna,The Wanted,spotify:track:7y8cq2fiwZK0Ed0dbnP6gV,0,202880,0.567,0.00709,0.815,0.0,0.0825,0.393,-3.378,0.0579,126.09,5.0,4.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.02202024,0.6992494,0.2727945,0.0059358166
2259,Like A G6,Free Wired,"Far East Movement, The Cataracs, DEV",spotify:track:5AyL2kgLtTWEu3qO3B9SqK,77,216893,0.435,0.00676,0.837,0.0,0.117,0.778,-8.126,0.449,124.913,3.0,4.0,"['asian american hip hop', 'dance pop', 'pop rap']",0.00013370517,0.9499907,0.04987469,8.951227e-07
2260,Lose Control,Lose Control,"MEDUZA, Becky Hill, Goodboys",spotify:track:7CHi4DtfK4heMlQaudCuHK,80,168387,0.598,0.129,0.526,0.0,0.14,0.529,-8.659,0.0415,123.935,10.0,4.0,"['edm', 'pop dance', 'pop house', 'uk dance', 'pop dance', 'pop house', 'uk dance', 'uk pop', 'pop dance', 'uk dance']",0.1618756,0.006470823,0.7375208,0.09413274
2262,Rumour Has It,21,Adele,spotify:track:76N7FdzCI9OsiUnzJVLY2m,0,221426,0.618,0.637,0.753,0.0,0.0905,0.557,-5.05,0.0451,120.041,7.0,4.0,"['british soul', 'pop', 'pop soul', 'uk pop']",0.3416374,0.078982644,0.27784616,0.30153388
2263,Bonkers,I Give It A Year (Original Soundtrack),"Dizzee Rascal, Armand Van Helden",spotify:track:794qbrYBISPbzknNBWZRem,51,177520,0.623,0.00642,0.95,0.0,0.295,0.709,-6.546,0.231,126.113,11.0,4.0,"['grime', 'instrumental grime', 'big beat', 'deep house', 'disco house', 'house', 'speed garage', 'uk dance', 'vocal house']",5.521836e-05,0.6947659,0.3051692,9.596125e-06
2264,Hella Good,Rock Steady [UK Version (Ltd.)],No Doubt,spotify:track:2Yd464ldxdOVmjiRFC1sbh,0,242586,0.776,0.017,0.671,0.0123,0.0824,0.824,-3.966,0.0352,115.138,8.0,4.0,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",0.029846309,0.53452194,0.43158865,0.0040430413
2265,Yesterday Once More,Classic Carpenters,Dami Im,spotify:track:3xZfgZ2RxqZ76gYmU8rgKy,29,242200,0.313,0.671,0.413,4.15e-06,0.127,0.264,-7.043,0.0289,173.83,7.0,4.0,"['australian pop', 'australian talent show', 'talent show']",0.23616177,0.007383395,0.09585071,0.6606042
2267,P.I.M.P.,Get Rich Or Die Tryin',50 Cent,spotify:track:3G0yz3DZn3lfraledmBCT0,82,249480,0.712,0.0521,0.772,4.35e-06,0.0368,0.848,-3.024,0.346,84.722,10.0,4.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2.8773447e-05,0.9722141,0.027757041,4.0430255e-08
2268,In These Arms,Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package),Bon Jovi,spotify:track:7EPK7kVLTFoRrPuZ0UpdUP,0,319293,0.507,0.00987,0.913,2.28e-05,0.23,0.511,-2.937,0.0555,123.305,4.0,4.0,"['glam metal', 'rock']",0.043985125,0.5107607,0.09079978,0.35445446
2269,You Ain't Seen Nothing Yet,Gold,Bachman-Turner Overdrive,spotify:track:1oojGBUxbMSrvrBnQ1DaBc,0,234053,0.467,0.000538,0.508,0.00205,0.132,0.772,-13.048,0.0395,118.753,11.0,4.0,"['album rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",0.51075435,0.0010912195,0.1539327,0.33422172
2270,Dinosaur,Seizures,Kisschasy,spotify:track:2VNTtjTOgs4fuPFhgjQU3e,40,188720,0.517,0.365,0.441,0.0,0.294,0.349,-11.689,0.0267,83.023,11.0,4.0,"['aussie emo', 'australian alternative rock']",0.20879562,0.00029816735,0.3316291,0.45927712
2272,There for You,There for You,"Martin Garrix, Troye Sivan",spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,71,221904,0.611,0.124,0.644,0.0,0.124,0.13,-7.607,0.0553,105.969,6.0,4.0,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'australian pop', 'pop', 'viral pop']",0.08044778,0.61810106,0.2511979,0.050253153
2275,1901,Wolfgang Amadeus Phoenix,Phoenix,spotify:track:7hExqd5aeA6cdDFx6sBfd3,0,193120,0.59,0.0576,0.836,2.38e-05,0.196,0.693,-5.391,0.0425,144.066,0.0,4.0,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",0.13592042,0.49504536,0.3235044,0.04552982
2276,Your Love Is My Drug,So Fresh The Hits of Summer 2011 + The Best Of 2010,Kesha,spotify:track:1ZqBzsfPKShlR1PILDx4Ey,0,187960,0.822,0.00848,0.604,0.0,0.0954,0.704,-4.527,0.106,120.043,1.0,4.0,"['dance pop', 'pop']",0.0043251086,0.70295566,0.29250365,0.00021557118
2277,Please Don't Go,Please Don't Go,K.W.S.,spotify:track:41DTJjf2ZT7dTuZOKBNKbb,48,373600,0.725,0.0437,0.954,0.0857,0.132,0.594,-7.234,0.0375,120.248,8.0,4.0,[],0.15831082,0.3729086,0.337902,0.13087848
2279,Unsteady,VHS,X Ambassadors,spotify:track:7lGKEWMXVWWTt3X71Bv44I,76,193546,0.389,0.178,0.665,0.000732,0.116,0.199,-6.169,0.0644,117.055,0.0,4.0,"['modern alternative rock', 'modern rock', 'stomp pop']",0.35136577,0.19247474,0.152757,0.3034025
2280,Don't Be so Hard on Yourself,I Cry When I Laugh,Jess Glynne,spotify:track:0sUyqewVzwv0e5tK3hS6vJ,66,211460,0.571,0.0608,0.815,0.0,0.163,0.664,-3.267,0.0321,120.008,6.0,4.0,"['pop', 'uk pop']",0.053675156,0.54507613,0.33889326,0.06235548
2281,On The Floor - Radio Edit,On The Floor,"Jennifer Lopez, Pitbull",spotify:track:7Hv89f7Dpm5Hce1XkBbjQZ,0,230906,0.765,0.0953,0.68,0.0009,0.138,0.462,-6.306,0.0932,129.998,11.0,4.0,"['dance pop', 'pop', 'urban contemporary', 'dance pop', 'miami hip hop', 'pop']",0.002364883,0.6993092,0.29786965,0.00045629393
2282,Another Day in Paradise - R&B-Version,Full Moon,"Brandy, Ray J",spotify:track:7rBzAkopTL4baeJGCFU7M4,50,271626,0.7,0.00666,0.787,3.68e-05,0.0724,0.556,-5.176,0.0327,102.043,6.0,4.0,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary', 'pop rap']",0.05744038,0.72480166,0.20606612,0.011691855
2283,Love Me Tender,Elvis 30 #1 Hits,Elvis Presley,spotify:track:7iBBcw61QVJxI3NDzlpX2E,60,162066,0.439,0.881,0.0529,0.0,0.106,0.314,-16.253,0.039,109.382,9.0,3.0,"['rock-and-roll', 'rockabilly']",0.52192354,4.8431072e-08,0.043501012,0.43457538
2284,Easy Love,Brighter Days,Sigala,spotify:track:5s7xgzXtmY4gMjeSlgisjy,70,229813,0.68,0.175,0.942,0.0013,0.117,0.647,-4.208,0.0631,123.976,9.0,4.0,"['dance pop', 'edm', 'pop dance', 'uk dance', 'uk pop']",0.0154926,0.75483936,0.22642356,0.003244394
2286,Pray to God (feat. HAIM),Motion,"Calvin Harris, HAIM",spotify:track:75kMrDKPJJpgEQaXVh7QMB,67,232226,0.606,0.015,0.949,2.76e-05,0.109,0.436,-2.749,0.0414,120.031,7.0,4.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance', 'indietronica', 'metropopolis']",0.01486319,0.8327899,0.14531294,0.00703404
2287,Crush,Immersion,Pendulum,spotify:track:6hzwfFKrTabeUsW5SWti17,58,253706,0.418,1.34e-05,0.906,0.0216,0.164,0.164,-3.754,0.0368,173.998,2.0,4.0,"['australian dance', 'dancefloor dnb', 'drum and bass']",0.20895627,0.33360532,0.28249237,0.17494597
2288,Better Now,beerbongs & bentleys,Post Malone,spotify:track:7dt6x5M1jzdTEt8oCbisTK,85,231266,0.68,0.331,0.578,0.0,0.135,0.341,-5.804,0.04,145.038,10.0,4.0,"['dfw rap', 'melodic rap', 'pop', 'rap']",0.064077556,0.15182734,0.716338,0.06775701
2290,The Lady In Red,Notes From Planet Earth - The Collection,Chris de Burgh,spotify:track:2qJNqOUnzLPl46bsRTJiKT,53,254573,0.563,0.257,0.44,5.63e-06,0.0395,0.508,-11.97,0.0283,76.615,10.0,4.0,"['new wave pop', 'soft rock']",0.55277777,4.228128e-05,0.046649154,0.40053076
2291,everything i wanted,everything i wanted,Billie Eilish,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,87,245425,0.704,0.902,0.225,0.657,0.106,0.243,-14.454,0.0994,120.006,6.0,4.0,"['art pop', 'electropop', 'pop']",0.40640625,0.25349665,0.03718196,0.3029151
2292,Beautiful People (feat. Benny Benassi),F.A.M.E. (Deluxe Version),"Chris Brown, Benny Benassi",spotify:track:2eqSXs0g5E7ydQqLcT58Lr,0,226773,0.417,0.0703,0.806,0.00637,0.0841,0.545,-5.339,0.16,127.887,5.0,4.0,"['r&b', 'rap', 'edm', 'electro house', 'pop dance']",0.052953757,0.6680768,0.26880792,0.010161553
2293,All For You,Get Closer,Keith Urban,spotify:track:4AwNDow9qthhxu5Wu506xx,22,217942,0.544,0.539,0.406,1.59e-05,0.0829,0.229,-9.714,0.0284,104.774,8.0,4.0,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",0.46703634,0.0005818814,0.07201521,0.46036655
2294,Fallin',Songs In A Minor,Alicia Keys,spotify:track:0KQx6HOpJueiSkztcS0r7D,78,210200,0.652,0.263,0.609,0.00101,0.233,0.482,-7.519,0.037,95.986,11.0,3.0,"['neo soul', 'pop', 'r&b']",0.21201521,0.003777771,0.60070634,0.18350066
2295,Disappear,The Very Best,INXS,spotify:track:5qBZceO4REC6Gdouon1zjC,0,248533,0.64,0.0102,0.8,1.64e-06,0.0801,0.869,-5.542,0.0364,125.076,9.0,4.0,"['australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'rock']",0.13995533,0.18510866,0.6538226,0.021113325
2296,Uncover,Introducing,Zara Larsson,spotify:track:131l5GkXPIk81bxihGypPt,50,214133,0.549,0.473,0.456,0.0,0.156,0.312,-6.169,0.0262,90.068,2.0,4.0,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",0.2124593,0.023149693,0.06938922,0.69500184
2298,Young Forever,The Blueprint 3,"JAY-Z, Mr Hudson",spotify:track:3Xg626UpqQo2ZgMA82CbbA,41,253880,0.632,0.401,0.686,0.0,0.276,0.0847,-3.299,0.0777,140.296,9.0,4.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.0027150544,0.65715915,0.3260981,0.014027706
2299,Ayo Technology,Curtis,"50 Cent, Justin Timberlake, Timbaland",spotify:track:6A6am7JK6SNzIKOGlU53sw,0,247946,0.63,0.0828,0.782,0.0,0.034,0.418,-5.44,0.132,140.144,8.0,4.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'dance pop', 'pop', 'dance pop', 'pop', 'pop rap']",0.004801685,0.8855084,0.10932158,0.00036838203
2300,I Wanna Sex You Up,RnB Fridays,Color Me Badd,spotify:track:2iKqwKmrqwSkuqCJHp6uqO,0,246360,0.535,0.00398,0.703,4.67e-06,0.0637,0.472,-5.438,0.101,201.856,2.0,4.0,"['boy band', 'contemporary r&b', 'new jack swing']",0.037471518,0.5670142,0.38828105,0.00723311
2301,Girl On Fire,Girl On Fire,Alicia Keys,spotify:track:6qOEjO2IUD7PjtpsXawq0d,1,224920,0.482,0.135,0.706,0.00106,0.105,0.144,-5.762,0.0609,92.494,9.0,4.0,"['neo soul', 'pop', 'r&b']",0.107375175,0.59421116,0.14782341,0.15059027
2302,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,This Is Me...Then,"Jennifer Lopez, Jadakiss, Styles P",spotify:track:7LqjznQwfrax7MjQXmxqdQ,75,187840,0.845,0.00733,0.768,5.04e-06,0.0575,0.96,-5.448,0.188,100.0,6.0,4.0,"['dance pop', 'pop', 'urban contemporary', 'battle rap', 'east coast hip hop', 'hardcore hip hop', 'trap', 'battle rap', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop']",0.0006373226,0.8478079,0.15154836,6.4321366e-06
2303,Somebody to Love Me,Record Collection,"Mark Ronson, The Business Intl",spotify:track:2Tky1eOpdLXo8yYawnTMcj,49,297933,0.694,0.107,0.853,1.63e-06,0.225,0.566,-4.755,0.0415,117.896,6.0,4.0,['pop soul'],0.021232957,0.6729017,0.27734998,0.028515393
2305,Reckless (Don't Be So...) - Remastered,The Greatest Hits (Remastered),Australian Crawl,spotify:track:6sIXG1mxHIAAk3mW5meJZG,0,321337,0.699,0.195,0.37,3.27e-05,0.0591,0.222,-9.182,0.0369,60.197,2.0,4.0,['australian rock'],0.4605902,0.00038193262,0.018867103,0.5201608
2306,Killing Me Softly With His Song,Greatest Hits,"Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras",spotify:track:2HAVFycrhtbmLxyyxpm6JI,58,290293,0.765,0.0271,0.437,1.31e-06,0.167,0.498,-10.122,0.0727,92.402,4.0,4.0,"['east coast hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b', 'soul', 'rap kreyol', 'new jersey rap']",0.14701885,0.098727785,0.720103,0.034150302
2307,William Tell,Sounds Incorporated,Sounds Incorporated,spotify:track:1Z55od5ridCb3eeavfNkIT,12,124720,0.643,0.189,0.925,0.438,0.0435,0.56,-7.035,0.0937,94.446,0.0,4.0,[],0.34185106,0.25859314,0.15133108,0.24822475
2309,Safe Inside,Back from the Edge,James Arthur,spotify:track:5ooilrQAnOJbUjq7IDm8lY,68,222173,0.317,0.187,0.547,0.0,0.121,0.11,-6.549,0.0366,117.332,8.0,4.0,"['pop', 'talent show', 'uk pop']",0.12439074,0.024251616,0.056952007,0.79440564
2310,Treat Her Right,The Ultimate Early Rock & Roll Album,Roy Head And The Traits,spotify:track:4LK8ZhlCxIhd5DWap5thpE,17,125893,0.6,0.397,0.622,0.00291,0.292,0.961,-7.62,0.0571,161.929,0.0,4.0,[],0.100323915,0.08739849,0.7551053,0.057172343
2311,You should be sad,Manic,Halsey,spotify:track:7lidXGPXPYLNThITAOTlkK,74,205473,0.591,0.143,0.585,0.0,0.109,0.324,-6.35,0.0277,110.94,2.0,4.0,"['electropop', 'etherpop', 'indie poptimism', 'pop']",0.22762823,0.24531433,0.17321238,0.353845
2313,Levitating (feat. DaBaby),Levitating (feat. DaBaby),"Dua Lipa, DaBaby",spotify:track:463CkQjx2Zk1yXoBuierM9,77,203064,0.702,0.00883,0.825,0.0,0.0674,0.915,-3.787,0.0601,102.977,6.0,4.0,"['dance pop', 'pop', 'uk pop', 'hip hop', 'north carolina hip hop', 'rap', 'trap']",0.016776608,0.68796587,0.29288474,0.0023727003
2314,Trust Me,Bear Witness (Collectors Edition),I'm Talking,spotify:track:7l7DhnRVoDC87sJrDnVyEd,0,231008,0.689,0.191,0.947,5.69e-05,0.229,0.932,-3.821,0.0496,123.628,2.0,4.0,"['australian r&b', 'australian rock']",0.059219886,0.58839923,0.33864,0.013740865
2315,Don't Let The Rain Come Down (Crooked Little Man),Essential Folk Masters,The Serendipity Singers,spotify:track:40F02fgjd0EIKY5wZsICKQ,0,164733,0.787,0.772,0.426,0.0,0.101,0.67,-12.589,0.187,128.914,2.0,4.0,['american folk revival'],0.10928661,0.27896678,0.5887961,0.022950597
2317,This Love,Hook Me Up,The Veronicas,spotify:track:4qcaBnupWEEZO1jeiMonOY,44,178800,0.636,0.0243,0.747,0.0,0.256,0.616,-4.125,0.0881,155.979,8.0,4.0,"['australian pop', 'candy pop', 'dance pop', 'girl group', 'post-teen pop']",0.0016718477,0.57536536,0.42197102,0.0009916305
2321,We Belong Together,The Emancipation of Mimi (Ultra Platinum Edition),Mariah Carey,spotify:track:49kWSA6Ic4UX8czjBAZFq4,0,201400,0.837,0.0339,0.462,0.0,0.09,0.762,-7.89,0.0601,139.986,0.0,4.0,"['dance pop', 'pop', 'urban contemporary']",0.031662874,0.49574313,0.46782288,0.0047711623
2322,Never Be the Same,Beautiful,Jessica Mauboy,spotify:track:71RVcxj9HH4r6bkxG7spaQ,52,232880,0.456,0.03,0.95,0.0,0.0859,0.361,-4.249,0.137,78.458,1.0,4.0,"['australian indigenous', 'australian pop', 'australian talent show']",0.029453976,0.8692011,0.094448455,0.006896403
2323,Somewhere Only We Know,Hopes And Fears,Keane,spotify:track:1SKPmfSYaPsETbRHaiA18G,89,237146,0.448,0.06,0.665,2.55e-05,0.0828,0.304,-4.203,0.026,172.004,9.0,4.0,"['neo mellow', 'piano rock', 'pop rock']",0.12896895,0.12632929,0.28849986,0.4562019
2324,Tweedle Dee Tweedle Dum,Best Of,Middle Of The Road,spotify:track:2ABkD5XTJZwGBOye23UjL7,21,191133,0.625,0.215,0.508,0.0,0.279,0.879,-11.323,0.307,111.786,3.0,4.0,['classic uk pop'],0.0049737873,0.65144193,0.34329462,0.00028973757
2325,My Girl Bill,Good Old Aussie Country,Cash Backman,spotify:track:4RSJsPIRPy4zgSmiOcZVut,0,211680,0.692,0.825,0.445,0.0,0.0582,0.781,-13.567,0.0383,120.543,5.0,4.0,[],0.6583548,4.7731486e-05,0.09477104,0.24682643
2326,The Buzz (feat. Mataya & Young Tapz),Tunesdays,"Hermitude, Mataya, TAPZ GALLANTINO",spotify:track:7DKRk5tOvt5FKPPbpGjAlv,0,221857,0.667,0.325,0.579,0.00209,0.123,0.464,-6.702,0.346,140.88,0.0,4.0,"['australian dance', 'australian indie', 'downtempo', 'escape room', 'escape room']",0.0003008109,0.877028,0.12266621,5.114773e-06
2327,Remind Me,All I Know,Conrad Sewell,spotify:track:0WILwgVyv5RU9oOUpw3y5P,37,186264,0.605,0.236,0.645,0.0,0.0917,0.15,-3.564,0.0397,76.956,7.0,3.0,['australian pop'],0.16789141,0.022850858,0.49473894,0.31451884
2328,Somebody,Somebody,"Natalie La Rose, Jeremih",spotify:track:0pn6qyOJYNwP9nhGg3L7dV,0,189906,0.845,0.00108,0.534,1.18e-05,0.0689,0.726,-8.722,0.0385,104.972,0.0,4.0,"['viral trap', 'chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",0.065866575,0.33566356,0.58734155,0.011128275
2329,Remedy,Hands (Standard DMD),Little Boots,spotify:track:5hgxGGhRlAnPMYfFCuC1vY,45,199333,0.586,0.0332,0.804,0.0,0.242,0.81,-2.998,0.0475,128.963,6.0,4.0,"['electropop', 'neo-synthpop']",0.022801785,0.45845586,0.49921906,0.019523298
