,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
17240,Stop Playing - Jersey Club,Stop Playing,DJ Tray,478LSBFNhkCaSix30hr3OH,22,140800,0.868,0.177,0.651,0.00076,0.137,0.545,-5.344,0.375,150.002,1,4,club,8.049466e-07,0.41837975,0.5146856,0.06693391
17250,VYZEE,VYZEE,SOPHIE,1LzvuqP3L5Q7G61kUBgfCJ,49,202531,0.891,0.147,0.571,0.0,0.715,0.733,-5.568,0.332,129.994,11,4,club,1.1175361e-08,0.7250204,0.27313784,0.0018418286
17282,Little Einsteins Tangin Song,Little Einsteins Tangin Song,dj Shawny,2ZweT6b3eqIrX8OV33ldlO,41,66913,0.711,0.00631,0.728,0.00109,0.0887,0.461,-3.977,0.335,164.871,1,4,club,1.13399146e-07,0.8378401,0.15877876,0.0033810372
17291,Transudo,Pajubá,Linn da Quebrada,2UNGc0hxwSLWowb2Ri86mm,22,208938,0.938,0.0637,0.772,0.0,0.126,0.894,-5.385,0.35,124.043,1,4,club,1.734452e-08,0.20022745,0.76762664,0.032145858
17295,Mulher,Mulher,Linn da Quebrada,2ufmiGf9zDBGQduFiZxmPs,22,380505,0.574,0.0736,0.478,4.52e-06,0.144,0.192,-10.564,0.344,119.956,0,4,club,0.006987488,0.052228067,0.121211186,0.8195733
17320,Ice Me Out (Still Jiggle),Ice Me Out (Still Jiggle),Mvntana;DJ Taj,4iPvXzEGbz79VVugn9ML5v,21,127007,0.901,0.00489,0.614,2.29e-06,0.0647,0.925,-9.041,0.494,155.027,11,4,club,1.4857184e-06,0.12730634,0.49271894,0.37997326
17322,The End of All Things,The End of All Things,SWARM,1LOmRBg3chULvqcTYGsdpu,40,319789,0.361,0.000412,0.968,0.00392,0.108,0.297,-3.985,0.383,149.512,0,4,club,2.260505e-07,0.85275686,0.14343937,0.003803429
17337,New Freezer (Jersey Club),New Freezer (Jersey Club),DJ Taj;Jdub,0dgAEW5nCROeM4vr5dtq3Z,20,128104,0.886,0.00809,0.584,4.33e-05,0.135,0.392,-11.021,0.369,150.039,5,4,club,4.11702e-05,0.32416344,0.35930526,0.31649008
17345,Bomba Pra Caralho,Pajubá,Linn da Quebrada,1v8QLMcGPV5vOEnHbanadJ,22,131290,0.682,0.48,0.619,0.0,0.133,0.739,-6.981,0.46,149.746,9,4,club,0.00010974252,0.046657722,0.19092582,0.76230663
17428,Skinny Girl Challenge (Make It Bounce) [feat. Nyema],Skinny Girl Challenge (Make It Bounce) [feat. Nyema] - Single,DJ Smallz 732;Nyema,2NDkFgYYfd78FdxMwPcitx,18,134478,0.888,0.108,0.717,0.0,0.0616,0.718,-7.17,0.416,75.017,7,4,club,1.5271857e-05,0.094111815,0.3811258,0.5247472
17432,Raise Your Glass - Jersey Club,Raise Your Glass (Jersey Club),KilSoSouth,0JA3Sw747nqPs6jVmpHtFl,18,76776,0.645,0.00299,0.43,0.000125,0.551,0.468,-8.803,0.381,170.101,10,4,club,1.8247686e-06,0.65362847,0.32647032,0.019899435
17439,Shiloh's Lament,Possessor,Gost,6lEM8pimYEkdY9PJEti1oo,19,236910,0.429,0.000682,0.956,0.55,0.111,0.287,-2.951,0.347,154.087,9,4,club,2.5990844e-06,0.8149762,0.17346303,0.011558182
17479,Law & Order (Jersey Club),Law & Order (Jersey Club),DJ Smallz 732;Kyle Edwards,7k13D4NejoBho82nqEypfn,19,62093,0.798,0.0869,0.712,0.852,0.233,0.239,-9.258,0.358,77.457,0,4,club,0.34556565,0.009764018,0.12427211,0.5203982
17546,Talento,Talento,Linn da Quebrada,16V5thzOT3WBnbmwkRe8jB,19,178858,0.782,0.0425,0.669,0.0,0.671,0.559,-6.861,0.419,129.884,7,4,club,1.9086059e-08,0.78613424,0.21243066,0.0014350865
17555,CRAVIN,SKYPE,Retroj;Big Flex,3hySkDq0w8sx9zkFAWE4D6,17,128052,0.855,0.71,0.558,0.0,0.121,0.527,-8.19,0.38,135.05,10,4,club,0.00042948176,0.01641467,0.11853215,0.8646237
17565,Stained Materials - Edit,Stained Materials,Blackhaine,3vzdaUwY9ouQ2jyJw5ITff,17,116129,0.553,0.0443,0.508,0.0,0.0806,0.487,-9.668,0.449,89.417,9,4,club,0.011990614,0.027259277,0.032529805,0.92822033
17611,Clout Chaser,Clout Chaser,Mvntana;Flyy TheProducer;Pyt Ny;Dj Smallz 732,78rwYkCrixIrp8rW1yfMxP,17,169613,0.886,0.239,0.791,1.15e-05,0.113,0.434,-3.056,0.409,80.015,10,4,club,1.6307964e-05,0.20770307,0.4225888,0.36969176
17642,Punisher,Eric Butler vs. the State of Indiana,Lil E,5SekMqPSRq3YUrezggydWs,17,161142,0.72,0.045,0.708,0.0,0.205,0.664,-8.88,0.362,139.935,7,4,club,4.3316695e-06,0.4600052,0.47883314,0.061157424
17668,Just Like That,Just Like That,KilSoSouth,38AwV5GNyNgLn11btYOWvb,16,122736,0.766,0.00391,0.521,0.368,0.294,0.228,-8.605,0.337,180.037,8,4,club,0.000115215225,0.3469392,0.45407847,0.19886713
17721,"What, Why, Where, When (featuring Styles)",The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1,DJ Envy,05OYrX2wIpHZYVuy56Rce8,15,195706,0.919,0.0884,0.515,0.0,0.132,0.798,-6.995,0.466,98.063,8,4,club,1.7250894e-05,0.03436302,0.28092107,0.6846986
17733,D Block (featuring The LOX & J. Hood),The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1,DJ Envy,2fZb3RFZIIzqE8Hjn0YjIF,15,200066,0.537,0.0927,0.806,0.0,0.385,0.67,-5.143,0.366,101.217,9,4,club,2.3234907e-06,0.68399364,0.3039126,0.012091467
17782,Break Off,Wire,HORSKH,5IENCk2ARF4RVE0Alypsj1,16,198546,0.472,0.121,0.709,0.369,0.135,0.182,-9.738,0.492,139.943,1,4,club,0.0020413012,0.1116937,0.07020377,0.81606126
17837,Point of Departure,Departure,Deathpact,6RD5GiFTfkNiQ8PV1vANBA,17,182380,0.647,0.0538,0.934,0.00365,0.709,0.483,-5.378,0.422,125.965,1,4,club,3.4231742e-10,0.91390115,0.08601488,8.402864e-05
17856,Riot,Riot,Smash Stereo,3M3ACmJBc1ivTnh8MbN9A3,39,132559,0.573,0.00025,0.973,0.461,0.297,0.4,-2.565,0.362,110.052,6,4,club,4.0565095e-07,0.8856558,0.112642296,0.0017014534
17872,Electra Rex,KicK iii,Arca,2uVafXvUyC7p9wkgFvSieY,39,128781,0.556,0.00222,0.699,0.00512,0.203,0.468,-9.058,0.381,71.421,1,4,club,0.0010649377,0.39967835,0.25171518,0.3475416
17894,Wheres My Shit,Dont Die,Girl Pusher,0LS0EWnoAJWRFdOFonyXXR,15,123428,0.285,0.239,0.966,0.0778,0.113,0.0863,-8.013,0.438,140.146,4,4,club,3.4434797e-05,0.88228357,0.08919802,0.028484086
17929,Turnt Up,Diggity Two EP,Big Dope P,3c3QvcgyvR2w7WPj1fWkk3,15,175080,0.811,0.05,0.981,0.00393,0.123,0.435,-1.337,0.341,135.048,10,4,club,1.6134035e-08,0.7688781,0.22871703,0.0024049424
17933,forget,TRUST,Catnapp,4NSbGBT1aWQQd3O14HnbFv,15,187600,0.761,0.151,0.365,0.00617,0.235,0.434,-10.69,0.425,75.075,7,4,club,0.0057911063,0.0053658006,0.031142838,0.95770025
17942,Bodyyy,The Best of Dj Great Jersey Club Remix Compilation,Dj. Great,6QycALmIOi9Bp2SOlKcuYB,16,100153,0.69,0.447,0.541,1.88e-06,0.458,0.3,-10.444,0.475,139.918,9,4,club,0.0007944979,0.04623653,0.15279506,0.80017394
17959,21 (What's 9+10),21 (What's 9+10),Mvntana,52894gpzyShQOmkn3NOKR7,14,60670,0.81,0.0844,0.597,3.56e-05,0.235,0.785,-6.835,0.478,144.918,10,4,club,4.0821965e-06,0.3257732,0.5173584,0.15686442
19835,Tombstone,War,Adam Calhoun,1vGKGe8os1xUphjwyYxhju,44,189210,0.671,0.229,0.733,0.0,0.139,0.62,-7.348,0.361,78.03,7,4,country,0.00025244945,0.0810404,0.2833253,0.6353819
20009,7 rings,"thank u, next",Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,84,178626,0.778,0.592,0.317,0.0,0.0881,0.327,-10.732,0.334,140.048,1,4,dance,0.0036158087,0.012990837,0.06981127,0.91358215
20060,Treat You Better,Illuminate,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd,84,187973,0.444,0.106,0.819,0.0,0.107,0.747,-4.078,0.341,82.695,10,4,dance,3.6069527e-05,0.45273402,0.46129587,0.08593392
20361,Youngblood,Youngblood (Deluxe),5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,81,203417,0.596,0.0169,0.854,0.0,0.124,0.152,-5.114,0.463,120.274,7,4,dance,1.7969565e-05,0.8156823,0.13465953,0.04964024
20402,boyfriend (with Social House),boyfriend,Ariana Grande;Social House,0Ryd8975WihbObpp5cPW1t,80,186106,0.4,0.119,0.795,0.0,0.159,0.702,-3.731,0.461,190.097,10,4,dance,1.3971592e-07,0.7604411,0.23367345,0.0058851843
20474,Solid,The Look - R&B Feels,Burna Boy;Blxst;Kehlani,2qSnqsLv7b9GbWFhyZJwMM,0,195134,0.554,0.149,0.509,1.86e-05,0.094,0.718,-9.429,0.339,199.874,1,4,dance,2.8729797e-05,0.30687463,0.49612626,0.19697039
20574,Be Careful,On Chill - Rap & RnB,Cardi B,3VTQZWhvI8cwzjoSAJzcED,0,210787,0.835,0.0264,0.561,0.0,0.095,0.499,-8.248,0.4,152.152,6,4,dance,2.2451024e-05,0.21603554,0.39936006,0.384582
20656,Memory Lane,Hip Hop Vibes,Wiz Khalifa,5jGbxKNLOEWZoOmVpcYbJO,0,166773,0.789,0.37,0.71,0.0,0.155,0.826,-4.574,0.353,95.178,4,4,dance,5.2111454e-06,0.11388705,0.5964876,0.2896201
20800,High School,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Nicki Minaj;Lil Wayne,3UrNOHCzVxX2KZbNcKQAyu,67,218746,0.531,0.135,0.683,0.00265,0.22,0.212,-4.093,0.333,84.817,1,4,dance,0.00034395303,0.55600774,0.29513437,0.14851405
21065,So Me Stay,So Me Stay,Sean Paul,1tdRPFfXoXEz62WI3rJyfq,51,205188,0.806,0.013,0.686,1.67e-06,0.188,0.464,-8.247,0.438,119.521,5,5,dancehall,1.284106e-05,0.33066642,0.4326871,0.2366337
21093,No Stress (Mixed),CruiseControl: How I Met The Biggest Bird (DJ Mix),Wizkid,5vz3pqOuNBG4hXFZzrkkMx,4,116000,0.52,0.00871,0.638,0.0,0.604,0.566,-8.914,0.372,202.943,4,4,dancehall,3.5125256e-09,0.8740973,0.1255139,0.00038878672
21113,Live Some Life (feat. DING DONG),Live Some Life (feat. DING DONG),AMARIA BB;DING DONG,35MNHqBGewFxlJZtjHOxvj,55,185191,0.859,0.157,0.541,0.0,0.0839,0.584,-6.699,0.436,104.024,11,4,dancehall,8.93773e-05,0.047801614,0.19322267,0.75888634
21136,Gal Policy,African Heat - Afro Hits,Kranium,417MaepEE2e52kBKsckbNk,1,136826,0.606,0.424,0.61,0.0,0.165,0.685,-5.279,0.392,129.989,2,5,dancehall,6.253542e-05,0.12703928,0.4407401,0.43215817
21139,Skeleton Cartier,Afro Hits,Popcaan,57UPqpbJiPqtwJVk5VmjhJ,2,221583,0.549,0.314,0.82,0.0,0.226,0.357,-4.433,0.379,96.725,2,4,dancehall,0.00015760439,0.52666456,0.3216142,0.15156361
21144,Show Me The Wine,PEPPERSPRAY RIDDIM,Vybz Kartel,68n2q0d444mHKSbp0CXx7i,1,155898,0.703,0.0607,0.896,0.0,0.0662,0.943,-1.464,0.418,132.674,7,5,dancehall,3.4294134e-09,0.49984175,0.49565428,0.0045040296
21145,Ova Dweet (Mixed),CruiseControl: How I Met The Biggest Bird (DJ Mix),Popcaan,45oxtVfleBBYG9ps80hyTL,3,151500,0.503,0.126,0.673,0.0,0.607,0.539,-7.685,0.395,128.454,1,5,dancehall,2.4118526e-08,0.8301094,0.16879584,0.001094787
21149,Pepper Light,Fyah on Ice Riddim,Beenie Man,3VzGCVwgAcb02DXs8ORuDz,3,187925,0.675,0.141,0.8,0.0,0.214,0.834,-4.87,0.358,103.618,11,4,dancehall,1.4757072e-06,0.39198488,0.55924374,0.0487698
21161,Ye,Outside,Burna Boy,3FskQrDXcY24ur2fCvz35O,71,231618,0.503,0.0181,0.592,0.00014,0.169,0.344,-5.923,0.444,201.85,5,4,dancehall,3.4496786e-06,0.7046401,0.24992362,0.045432873
21190,Protect His People,Joyful Noise Riddim,Capleton,63F46HyE75ftE4OhmH3Fzt,2,248574,0.682,0.0905,0.439,0.0,0.168,0.767,-12.951,0.432,159.921,7,4,dancehall,0.00035185346,0.02982685,0.15598002,0.81384134
21193,Till The End,PEPPERSPRAY RIDDIM,Elephant Man,0hLyTrqT51f6gTxRh2sG9T,0,176129,0.695,0.163,0.967,0.0,0.131,0.944,-1.172,0.412,133.414,7,5,dancehall,1.9508781e-09,0.55667126,0.4403819,0.0029467782
21195,Who Love Girls,PEPPERSPRAY RIDDIM,Mr. Vegas,5IoDXk7FV7GiXDL7ma1WHj,0,167973,0.642,0.071,0.861,0.0,0.0416,0.741,-0.387,0.406,99.341,0,4,dancehall,8.0118845e-08,0.60770094,0.38131595,0.010983
21206,Do Like That,Do like That,Korede Bello,0z0qRN3HNUCOG9y1R7umuD,58,213519,0.835,0.357,0.366,0.0,0.0793,0.659,-10.246,0.426,114.044,5,4,dancehall,0.00045893088,0.009178276,0.07406029,0.9163024
21246,Only One Man (Mixed),CruiseControl: How I Met The Biggest Bird (DJ Mix),Shatta Wale,4HpIGUXnLp05BdloHiP1P5,2,90500,0.796,0.526,0.629,0.0,0.612,0.851,-8.808,0.417,108.211,4,4,dancehall,7.2366747e-06,0.31223047,0.53306466,0.15469758
21264,Love & Dun,Xxxplicit,Frass,25Rz39rQ0TPUuW8MqChHja,42,220473,0.432,0.326,0.704,0.0,0.612,0.831,-6.405,0.391,72.169,0,3,dancehall,8.693335e-06,0.6816795,0.2978886,0.02042319
21267,Solid (feat. Blxst & Kehlani),"Love, Damini",Burna Boy;Blxst;Kehlani,1XhaUSmhANVIRtDvs7p2UP,65,195134,0.554,0.149,0.509,1.86e-05,0.094,0.718,-9.429,0.339,199.874,1,4,dancehall,2.8729773e-05,0.3068747,0.49612632,0.19697024
21282,Toni-Ann Singh (feat. Popcaan),"Love, Damini",Burna Boy;Popcaan,4bUe0OUcwdu85AMBkZzYFg,65,175677,0.67,0.396,0.607,0.0,0.238,0.863,-6.44,0.444,199.666,5,4,dancehall,2.05116e-06,0.27488154,0.5966787,0.12843768
21291,Si Tú Me Quisieras,Fuego,Cestar;Stailok,2uNF7QNBgw7NlTM0eAlMQ3,39,189789,0.599,0.101,0.726,0.0,0.0848,0.491,-5.004,0.384,189.975,6,4,dancehall,7.573651e-07,0.77015895,0.21849358,0.011346678
21339,Walk with Faith,Life Changes,Chronic Law,2LlnYFReI1nqBITIoN3LLL,19,210279,0.683,0.637,0.503,0.0,0.183,0.483,-7.783,0.343,92.888,5,4,dancehall,0.004496043,0.009638535,0.06850767,0.91735774
21349,Wedding Cake,Wedding Cake Riddim,Chronic Law,2zTCZsRZA7KYbyaj333IHU,0,143233,0.603,0.128,0.744,0.0,0.127,0.536,-4.668,0.364,125.334,5,5,dancehall,3.1147397e-06,0.62056965,0.35157,0.027857274
21372,Tick an Tock,Tick an Tock,Myssa More;BLACKGRAPES,0Xoj0t3aqkviPAomSMjrXs,33,185260,0.835,0.0938,0.4,0.0679,0.103,0.523,-13.944,0.353,103.657,8,4,dancehall,0.002149964,0.01647681,0.07375135,0.90762186
21373,Wapen,Wapen,Eichem;Astrallbass,07R7LVnlKmNqNI7BA4K2ld,33,143030,0.666,0.286,0.793,0.0,0.0623,0.649,-5.192,0.332,99.077,1,4,dancehall,1.3103824e-05,0.3095228,0.53035635,0.16010766
21380,Feel So High,Feel So High,6t6;Big Smoak,2MambWcS8EoNCYgPEZqJZi,34,164519,0.579,0.713,0.738,0.0,0.17,0.756,-12.826,0.469,101.672,9,4,dancehall,0.0040116445,0.0025602283,0.019474192,0.9739539
21381,Emotion,Emotion,Chronic Law,1C15jtL0nGHoJg47V08gNS,33,163582,0.536,0.454,0.735,0.0,0.167,0.404,-3.779,0.453,94.144,11,4,dancehall,0.0018810278,0.11758184,0.13342567,0.74711144
21387,Tillas con barro,31 de Diciembre,El Shaaki;Ley 20mil,2LYrK7rIwqP809PneuLhQz,35,212062,0.801,0.388,0.953,0.0,0.0757,0.87,-0.706,0.333,90.89,9,4,dancehall,9.366407e-08,0.24233212,0.71456456,0.04310327
21390,Nah Surrender,Bush Baby,Degree,6IHKqhikIdakMqLTOxButV,33,225706,0.681,0.047,0.753,0.0,0.102,0.632,-7.501,0.418,99.991,11,4,dancehall,7.8594305e-05,0.15774898,0.3401168,0.50205564
21409,Whine & Kotch,Whine & Kotch,J Capri;Charly Black,5o5yQsdZblzaqzgBFDVJTv,61,217200,0.699,0.0654,0.675,0.0,0.143,0.442,-5.383,0.387,105.151,9,4,dancehall,9.864596e-05,0.2804642,0.36806297,0.35137424
21453,Faar,Pine Tree Riddim,Skillibeng;Street Gena,4zqoszH8UVaYPx9HMNlt0R,25,212035,0.477,0.417,0.82,0.0,0.631,0.548,-3.016,0.362,69.695,2,5,dancehall,3.0842685e-08,0.8561276,0.14312941,0.000742935
21465,Grung,Grung,Busy Signal;Linky First,3ICwwENlpH3YPGIqjO9MWH,38,177600,0.679,0.0964,0.846,0.000238,0.0748,0.369,-4.908,0.339,100.077,11,4,dancehall,2.402654e-05,0.6027842,0.32064256,0.07654919
21466,Protocol,Protocol,Skeng;Tommy Lee Sparta,1tn87Abu4ZTptxvpp6Zd8V,59,199836,0.665,0.1,0.582,0.0,0.163,0.441,-7.221,0.339,99.98,10,4,dancehall,0.0008579636,0.10831034,0.2379421,0.65288955
21472,Whiskey,"Love, Damini",Burna Boy,4DPvMjCqZPTBDpahYjMSy2,56,203576,0.679,0.0492,0.455,0.00405,0.284,0.838,-8.174,0.382,134.81,7,3,dancehall,0.00011193479,0.09123267,0.36891073,0.5397447
21474,Business,The Trend Setterz Vol. 1,Vybz Kartel,0MBBalwgK4ZZcN4JwyjutV,31,183947,0.718,0.0178,0.765,0.0,0.083,0.685,-4.387,0.373,125.661,4,5,dancehall,1.6668996e-07,0.47004673,0.5093393,0.020613888
21475,Anoti,Made In Lagos: Deluxe Edition,Wizkid,60lUecrFeE2t6QMJ1Nmsve,55,181360,0.634,0.378,0.73,2.04e-05,0.0985,0.575,-7.353,0.385,101.901,11,4,dancehall,0.00051110086,0.060102947,0.17639719,0.76298875
21493,Trakterna,This Is Swedish Hip Hop Evolution,Labyrint,2ZdhylKMQC5uEMfo2MCwjF,33,215893,0.714,0.094,0.773,0.0,0.0626,0.835,-6.395,0.331,172.106,7,4,dancehall,1.2360249e-07,0.34882766,0.6268792,0.024292985
21505,Leg Over,"Life is Eazi, Vol. 1 - Accra To Lagos",Mr Eazi,51psaXOJAkOUdRQrp2Wjsa,58,197972,0.591,0.603,0.673,0.0,0.0941,0.584,-5.206,0.331,97.827,1,4,dancehall,0.00072443753,0.04282509,0.21742052,0.7390299
21507,Wine Slow,"Sex, Love & Reggae",Gyptian,4s2lircadR1O7vCZjMMJCf,52,153884,0.608,0.73,0.568,0.0,0.191,0.47,-8.185,0.349,119.841,8,5,dancehall,0.004306341,0.012391496,0.07824465,0.9050575
21513,Nyash (Current & Savings),Nyash (Current & Savings),NSG;Giggs,3RcPuhrAyFTvJSKfVdbM5p,57,214280,0.626,0.0215,0.616,0.0,0.19,0.461,-6.371,0.359,101.022,7,4,dancehall,0.00027873504,0.28768626,0.36198103,0.35005397
21520,How Bad Could It Be,"Love, Damini",Burna Boy,1M65Sv8RxdOpTiKKqjphxf,54,297651,0.421,0.496,0.573,0.0,0.179,0.549,-10.778,0.337,84.782,5,4,dancehall,0.033777464,0.0063495683,0.035274874,0.92459804
21522,Move It,Move It,Eichem;Astrallbass,0goUKVU3yeGtXjHbHd3BE6,30,169983,0.713,0.0909,0.72,0.0,0.119,0.764,-5.998,0.382,127.354,9,5,dancehall,1.2592678e-06,0.30106762,0.6247726,0.07415853
21524,Ravin,Empire Summer,Popcaan,4sYjub31yWSj7eqaNNVtmA,32,195840,0.735,0.252,0.56,0.0,0.309,0.751,-7.162,0.361,99.495,1,4,dancehall,3.7845e-05,0.11116264,0.47066313,0.4181364
21530,Too Emotional,Too Emotional,Chronic Law,7rUo7Hysz2bTzhQpZBWDOY,30,163813,0.604,0.339,0.687,0.000116,0.12,0.372,-8.575,0.45,120.33,1,5,dancehall,0.0008663146,0.106578544,0.13325368,0.7593015
21532,What Joker Said,What Joker Said,Ai Milly,6keGPMSGivlRavMexnXyWw,31,206425,0.619,0.596,0.574,0.0,0.114,0.346,-6.991,0.485,130.507,11,5,dancehall,0.0043811933,0.0076694675,0.026295371,0.961654
21533,Mr. Do It Nice,P'N'S,General Degree,4OjT7IUBdhHgQQqrL7PHyS,30,211093,0.853,0.0835,0.448,0.0,0.153,0.716,-14.338,0.332,93.336,6,4,dancehall,0.00042149637,0.026346207,0.20427993,0.7689523
21534,What Happen,Headless Body,Mad Cobra,3e46kySUAL8xwLO5r0cJBg,29,137508,0.856,0.364,0.678,0.0,0.0394,0.907,-4.299,0.442,114.983,8,5,dancehall,1.2310439e-06,0.07853978,0.6032614,0.3181976
21539,Tek Him,Strictly The Best Vol. 5,Mad Cobra,2zKI8AyZrTrCLcpHFIU8ze,30,223720,0.723,0.0242,0.62,0.0,0.0759,0.717,-6.983,0.461,111.792,11,5,dancehall,3.0717838e-05,0.085570015,0.3365719,0.5778274
21541,Paranoia - Self Protection P2,Paranoia (Self Protection P2),Chronic Law,7fsS00rqy2kIR07d9i7OXD,30,174132,0.531,0.464,0.603,0.0,0.128,0.285,-8.113,0.444,90.002,8,4,dancehall,0.04733799,0.009557531,0.014991743,0.9281128
21553,LoLo,LoLo,Eugy,6My7ThfS01lzN9gmBXsF4s,50,166322,0.766,0.317,0.622,0.00798,0.0849,0.426,-7.48,0.359,187.936,11,4,dancehall,4.4308534e-05,0.28620517,0.39791542,0.31583515
21562,No Stress,Made In Lagos,Wizkid,5C3vZiMOn2KHMbNQOhL6oQ,57,202640,0.511,0.00519,0.663,0.0,0.0973,0.547,-4.819,0.485,199.687,11,4,dancehall,1.4169193e-06,0.7078995,0.25614414,0.035954878
21575,Click Bait,Click Bait,Shaneil Muir,4c5rP9hOPuRmy9ml8mGF6L,28,156370,0.619,0.264,0.626,0.0,0.348,0.514,-5.26,0.435,123.497,6,5,dancehall,4.4737535e-05,0.3552138,0.4666587,0.17808287
21583,Latest News,Sampler 18,Mr. Vegas,1Ab3AQ7Qsa2uRPt1ggIHLJ,30,205973,0.774,0.374,0.695,0.0,0.0464,0.615,-5.465,0.387,129.588,4,5,dancehall,7.374168e-06,0.15410283,0.5508844,0.2950053
21588,Bad Man Story,Da Opera,Buccaneer,1TeyzcAu9wKnRC9rY2rdkh,28,175133,0.739,0.419,0.555,0.0,0.122,0.597,-6.896,0.342,77.175,1,4,dancehall,0.000571069,0.030352287,0.18803562,0.781041
21590,Nuh Trust Nobody,Dominance,Chronic Law,2kTFI5CLvUTC6Dp7ea5UpS,29,155904,0.76,0.39,0.554,0.0,0.14,0.385,-5.52,0.373,66.747,9,5,dancehall,0.0013600779,0.02585564,0.12010201,0.85268223
21592,Get Rich,Get Rich,Prince Swanny,6hEZPZ2LhlqLXuqZX0R1vO,30,187488,0.542,0.298,0.467,0.0,0.116,0.315,-11.838,0.354,66.709,10,5,dancehall,0.2727131,0.0049677705,0.016161192,0.70615786
21611,It's On,What's Done in the Dark,AMARIA BB,49WUxUv2DCqTMFBctZoJSS,44,250858,0.657,0.26,0.436,0.0679,0.127,0.423,-7.074,0.386,123.893,5,5,dancehall,0.0014041557,0.041304477,0.14238375,0.81490755
21617,Beast Mode,Beast Mode,450;Weekday,3Q1ObTHHYCbFwUY5FZHibs,29,179879,0.631,0.532,0.757,0.0,0.0916,0.54,-5.989,0.422,137.785,1,4,dancehall,0.00012329646,0.13356663,0.2680974,0.5982128
21621,Power Up,Power Up,Govana,0qrKITWO9wo7ubKE9a4OGZ,28,161999,0.477,0.483,0.784,5.26e-05,0.605,0.504,-5.056,0.339,66.902,4,5,dancehall,7.3669577e-07,0.7845753,0.21097484,0.0044491007
21627,1 Law,1 Law,Chronic Law,1KEoX725KP0JPm2i71c1kB,28,180976,0.555,0.292,0.581,0.0,0.114,0.544,-9.111,0.488,62.402,1,3,dancehall,0.013098346,0.0049575237,0.011545863,0.97039825
21632,Me Alone,Me Alone,Chronic Law;Java,0nW2wq9wJr4ZYoG0RXxanT,29,188387,0.633,0.446,0.532,0.0,0.183,0.417,-8.257,0.493,125.752,1,5,dancehall,0.0015203067,0.016898219,0.056475393,0.92510617
21646,Inna Di Canna,Dreams Can Come Tru,Hety and Zambo,4hkB8cT7ahE2IyaKLZTHNE,28,187000,0.839,0.0971,0.688,0.0,0.142,0.833,-7.05,0.352,175.036,1,4,dancehall,4.72206e-08,0.30232552,0.6721647,0.025509682
21648,Framåt För Evigt,Fläcken Som Aldrig Går Bort,Kapten Röd,1QDlL93H9zJ3nkyQlCge4J,31,209910,0.588,0.255,0.566,0.0,0.276,0.719,-8.671,0.355,163.7,7,4,dancehall,8.1276994e-05,0.23294906,0.48562995,0.28133973
21661,Give It All To Me,Give It All To Me,Mavado;Nicki Minaj,6vwmviVBIBMGGIEmz88auB,54,214226,0.477,0.0158,0.707,0.0,0.129,0.415,-5.567,0.342,97.143,7,4,dancehall,0.0003481214,0.51168877,0.3078824,0.18008073
21665,Loose Cannon,Loose Cannon,Boy Boy;Raskality,3AdLrDASOsmBkv77jNmaux,28,188029,0.672,0.679,0.705,0.0,0.162,0.252,-5.576,0.408,199.659,6,4,dancehall,0.0001329286,0.31617966,0.29796356,0.3857239
21668,Verified Choppa 2,Verified Choppa 2,Marksman,3YQ5NYk2legzeloibRyXn1,58,139093,0.725,0.117,0.604,0.0,0.0855,0.449,-5.874,0.408,199.995,7,4,dancehall,2.464242e-06,0.6738124,0.28222102,0.043964125
21670,Vé pa,Vé pa,Gifta,1fLEQQKbM9fJ7OVUiXysN8,28,142040,0.811,0.0684,0.471,0.0,0.0807,0.963,-10.268,0.431,98.011,11,4,dancehall,6.066612e-05,0.022054339,0.19828704,0.77959794
21671,Nuh Unruly,Nuh Unruly,Fully Bad;Dj Slow Motion,27tJ0tfHuPfPiyfeCeKQXN,27,172068,0.694,0.0432,0.703,0.0,0.122,0.323,-5.266,0.418,102.302,2,4,dancehall,7.1163646e-05,0.5326156,0.26566407,0.20164914
21676,Old Dog,Reggae Gold 1996,Beenie Man,0nhpEyfRlP20GR75sJfMRJ,27,164426,0.708,0.069,0.41,0.0,0.305,0.753,-15.231,0.34,179.81,11,4,dancehall,0.0005391149,0.05115392,0.23390292,0.71440405
21679,In Her Heart,Reign Of Fire,Capleton,71d6CmEhDYIboNjNkovBCt,28,230106,0.657,0.0208,0.872,8.19e-06,0.177,0.739,-6.564,0.396,116.05,1,4,dancehall,3.6487015e-07,0.5383907,0.44138584,0.020222973
21689,Solemn Request,Solemn Request,Chronic Law,4svJStfE1Z3lMpcPeqDYlD,28,186958,0.565,0.334,0.659,0.0,0.141,0.35,-8.13,0.412,89.169,4,4,dancehall,0.0067205126,0.030035606,0.05186093,0.91138285
